timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
1/1/2000 6:47,0,0,0.001629662
1/1/2000 6:47,0,0,0.001590774
1/1/2000 6:48,0,0,0.001675835
1/1/2000 6:48,0,0,0.00168889
1/1/2000 6:48,0,0,0.001613952
1/1/2000 6:48,0,0,0.001743613
1/1/2000 6:49,0,0,0.001604135
1/1/2000 6:49,0,0,0.001637286
1/1/2000 6:49,0,0,0.001555635
1/1/2000 6:49,0,0,0.001553769
1/1/2000 6:50,0,0,0.001561924
1/1/2000 6:50,0,0,0.001509494
1/1/2000 6:50,0,0,0.001612162
1/1/2000 6:50,0,0,0.001584928
1/1/2000 6:51,0,0,0.001564827
1/1/2000 6:51,0,0,0.001649469
1/1/2000 6:51,0,0,0.001787636
1/1/2000 6:51,0,0,0.001545352
1/1/2000 6:52,0,0,0.001560554
1/1/2000 6:52,0,0,0.001519946
1/1/2000 6:52,0,0,0.00162327
1/1/2000 6:52,0,0,0.001557443
1/1/2000 6:53,0,0,0.001606345
1/1/2000 6:53,0,0,0.001533263
1/1/2000 6:53,0,0,0.001564652
1/1/2000 6:53,0,0,0.001655344
1/1/2000 6:54,0,0,0.001590729
1/1/2000 6:54,0,0,0.001867791
1/1/2000 6:54,0,0,0.001490051
1/1/2000 6:54,0,0,0.001293427
1/1/2000 6:55,0,0,0.001337984
1/1/2000 6:55,0,0,0.001272014
1/1/2000 6:55,0,0,0.001291615
1/1/2000 6:55,0,0,0.001327755
1/1/2000 6:56,0,0,0.001331377
1/1/2000 6:56,0,0,0.001401795
1/1/2000 6:56,0,0,0.001340596
1/1/2000 6:56,0,0,0.001349591
1/1/2000 6:57,0,0,0.001227292
1/1/2000 6:57,0,0,0.001429316
1/1/2000 6:57,0,0,0.001349307
1/1/2000 6:57,0,0,0.001333455
1/1/2000 6:58,0,0,0.001360861
1/1/2000 6:58,0,0,0.001345973
1/1/2000 6:58,0,0,0.001312386
1/1/2000 6:58,0,0,0.001368985
1/1/2000 6:59,0,0,0.001337181
1/1/2000 6:59,0,0,0.001324711
1/1/2000 6:59,0,0,0.001334775
1/1/2000 6:59,0,0,0.001365813
1/1/2000 7:00,0,0,0.001430302
1/1/2000 7:00,0,0,0.001409821
1/1/2000 7:00,0,0,0.001292002
1/1/2000 7:00,0,0,0.001515656
1/1/2000 7:01,0,0,0.001477109
1/1/2000 7:01,0,0,0.001357539
1/1/2000 7:01,0,0,0.001401863
1/1/2000 7:01,0,0,0.001399528
1/1/2000 7:02,0,0,0.001353372
1/1/2000 7:02,0,0,0.001445223
1/1/2000 7:02,0,0,0.001380319
1/1/2000 7:02,0,0,0.00138792
1/1/2000 7:03,0,0,0.001409917
1/1/2000 7:03,0,0,0.001358316
1/1/2000 7:03,0,0,0.001340386
1/1/2000 7:03,0,0,0.001300547
1/1/2000 7:04,0,0,0.001522657
1/1/2000 7:04,0,0,0.001864066
1/1/2000 7:04,0,0,0.001780729
1/1/2000 7:04,0,0,0.001664636
1/1/2000 7:05,0,0,0.001789895
1/1/2000 7:05,0,0,0.001709028
1/1/2000 7:05,0,0,0.001720176
1/1/2000 7:05,0,0,0.001595845
1/1/2000 7:06,0,0,0.001560852
1/1/2000 7:06,0,0,0.001537829
1/1/2000 7:06,0,0,0.001496812
1/1/2000 7:06,0,0,0.001532061
1/1/2000 7:07,0,0,0.001535117
1/1/2000 7:07,0,0,0.001670379
1/1/2000 7:07,0,0,0.001588285
1/1/2000 7:07,0,0,0.001487291
1/1/2000 7:08,0,0,0.001487347
1/1/2000 7:08,0,0,0.001501884
1/1/2000 7:08,0,0,0.00146135
1/1/2000 7:08,0,0,0.001529784
1/1/2000 7:09,0,0,0.001492051
1/1/2000 7:09,0,0,0.001527418
1/1/2000 7:09,0,0,0.001534289
1/1/2000 7:09,0,0,0.00154297
1/1/2000 7:10,0,0,0.001692389
1/1/2000 7:10,0,0,0.001544463
1/1/2000 7:10,0,0,0.001678962
1/1/2000 7:10,0,0,0.001581504
1/1/2000 7:11,0,0,0.00149981
1/1/2000 7:11,0,0,0.001565421
1/1/2000 7:11,0,0,0.001570899
1/1/2000 7:11,0,0,0.001602625
1/1/2000 7:12,0,0,0.001568414
1/1/2000 7:12,0,0,0.001507208
1/1/2000 7:12,0,0,0.001567404
1/1/2000 7:12,0,0,0.001531388
1/1/2000 7:13,0,0,0.001736965
1/1/2000 7:13,0,1,0.001620339
1/1/2000 7:13,0,1,0.001544432
1/1/2000 7:13,0,1,0.00153135
1/1/2000 7:14,97,1,0.089141294
1/1/2000 7:14,398,1,0.17943584
1/1/2000 7:14,0,1,0.004933527
1/1/2000 7:14,0,1,0.004778572
1/1/2000 7:15,0,1,0.004473591
1/1/2000 7:15,109,1,0.098536152
1/1/2000 7:15,32,1,0.007234367
1/1/2000 7:15,0,1,0.004562908
1/1/2000 7:16,0,1,0.004408169
1/1/2000 7:16,2,1,0.00590087
1/1/2000 7:16,0,0,0.004349416
1/1/2000 7:16,0,0,0.004390875
1/1/2000 7:17,5,0,0.007681125
1/1/2000 7:17,0,0,0.004617486
1/1/2000 7:17,0,0,0.004617485
1/1/2000 7:17,0,0,0.004589148
1/1/2000 7:18,0,0,0.004623192
1/1/2000 7:18,0,0,0.004581116
1/1/2000 7:18,0,0,0.004648917
1/1/2000 7:18,0,0,0.004681123
1/1/2000 7:19,0,0,0.004453414
1/1/2000 7:19,0,0,0.004551407
1/1/2000 7:19,0,0,0.004669698
1/1/2000 7:19,0,0,0.004670277
1/1/2000 7:20,0,0,0.00478351
1/1/2000 7:20,0,0,0.004591465
1/1/2000 7:20,0,0,0.004543289
1/1/2000 7:20,0,0,0.004550832
1/1/2000 7:21,0,0,0.004590557
1/1/2000 7:21,0,0,0.004532834
1/1/2000 7:21,0,0,0.004419733
1/1/2000 7:21,0,0,0.004613336
1/1/2000 7:22,0,0,0.004643953
1/1/2000 7:22,0,0,0.004167656
1/1/2000 7:22,0,0,0.004698855
1/1/2000 7:22,0,0,0.004658523
1/1/2000 7:23,0,0,0.004548826
1/1/2000 7:23,0,0,0.004562052
1/1/2000 7:23,0,0,0.004567044
1/1/2000 7:23,0,0,0.004657817
1/1/2000 7:24,0,0,0.004609582
1/1/2000 7:24,0,0,0.004539256
1/1/2000 7:24,0,0,0.004499117
1/1/2000 7:24,0,0,0.004339431
1/1/2000 7:25,0,0,0.004471397
1/1/2000 7:25,0,0,0.004491592
1/1/2000 7:25,0,0,0.004560473
1/1/2000 7:25,0,0,0.004520874
1/1/2000 7:26,0,0,0.004202892
1/1/2000 7:26,0,0,0.004583586
1/1/2000 7:26,0,0,0.004531666
1/1/2000 7:26,0,0,0.004538528
1/1/2000 7:27,0,0,0.004533946
1/1/2000 7:27,0,0,0.004483856
1/1/2000 7:27,0,0,0.004537133
1/1/2000 7:27,0,0,0.004527048
1/1/2000 7:28,0,0,0.004567758
1/1/2000 7:28,0,0,0.004412187
1/1/2000 7:28,0,0,0.004597754
1/1/2000 7:28,0,0,0.004524001
1/1/2000 7:29,0,0,0.004467308
1/1/2000 7:29,0,0,0.004138019
1/1/2000 7:29,0,0,0.004610579
1/1/2000 7:29,0,0,0.004477116
1/1/2000 7:30,0,0,0.004564686
1/1/2000 7:30,0,0,0.004508782
1/1/2000 7:30,0,0,0.004604552
1/1/2000 7:30,0,0,0.003987373
1/1/2000 7:31,0,0,0.004394464
1/1/2000 7:31,0,0,0.004565563
1/1/2000 7:31,0,0,0.004570576
1/1/2000 7:31,0,0,0.004566875
1/1/2000 7:32,0,0,0.004420344
1/1/2000 7:32,0,0,0.00443826
1/1/2000 7:32,0,0,0.004474966
1/1/2000 7:32,0,0,0.004450551
1/1/2000 7:33,0,0,0.00444166
1/1/2000 7:33,0,0,0.004313078
1/1/2000 7:33,0,0,0.00453771
1/1/2000 7:33,0,0,0.003981265
1/1/2000 7:34,0,0,0.004626807
1/1/2000 7:34,0,0,0.004607516
1/1/2000 7:34,0,0,0.004611914
1/1/2000 7:34,0,0,0.004606987
1/1/2000 7:35,0,0,0.004583335
1/1/2000 7:35,0,0,0.004601846
1/1/2000 7:35,0,0,0.004635692
1/1/2000 7:35,0,0,0.004575417
1/1/2000 7:36,0,0,0.0043504
1/1/2000 7:36,0,0,0.004511264
1/1/2000 7:36,0,0,0.004036162
1/1/2000 7:36,0,0,0.00446821
1/1/2000 7:37,0,1,0.00435769
1/1/2000 7:37,25,NA,0.051177965
1/1/2000 7:37,52,NA,0.027153965
1/1/2000 7:37,34,NA,0.016856728
1/1/2000 7:38,101,NA,0.031223765
1/1/2000 7:38,NA,NA,0.009587598
1/1/2000 7:38,NA,NA,0.00813657
1/1/2000 7:38,NA,NA,0.007895272
1/1/2000 7:39,NA,NA,0.008153495
1/1/2000 7:39,NA,NA,0.008433271
1/1/2000 7:39,NA,NA,0.007968231
1/1/2000 7:39,NA,NA,0.007982676
